,#Gc,logAge,[M/H],m_ini,logL,logTe,logg,m-M0,Av,m2/m1,mbol,TESS,J,H,Ks,Kepler,g,r,i,z,DDO51_finf,Mact
144,1,8.67,0.11,0.92527,-0.33,3.719,4.558,12.0,0.036,0.0,17.595,16.994,16.302,15.882,15.822,17.613,18.216,17.535,17.355,17.281,18.021,0.925
145,1,8.67,0.19,1.07477,-0.019,3.756,4.459,10.9,0.033,0.0,15.717,15.136,14.569,14.249,14.203,15.681,16.134,15.608,15.488,15.463,15.939,1.075
146,1,8.69,-0.35,0.23348,-2.053,3.568,5.076,10.4,0.03,0.0,20.301,19.827,18.565,18.007,17.808,20.892,22.415,20.991,20.276,19.849,22.313,0.233
147,1,8.69,-0.19,0.43625,-1.509,3.594,4.907,12.6,0.037,0.0,21.142,20.635,19.465,18.856,18.705,21.619,22.959,21.656,21.064,20.707,22.928,0.436
148,1,8.69,-0.05,0.48167,-1.423,3.595,4.871,8.7,0.02,0.0,17.028,16.519,15.343,14.718,14.576,17.505,18.833,17.55,16.95,16.587,18.81,0.482
149,1,8.69,-0.03,0.27393,-1.973,3.557,5.024,11.2,0.034,0.0,20.903,20.485,19.125,18.566,18.351,21.63,23.222,21.831,20.962,20.448,23.066,0.274
150,1,8.69,-0.01,0.64743,-1.009,3.634,4.742,11.4,0.035,0.0,18.694,18.16,17.14,16.475,16.369,19.001,20.082,18.95,18.556,18.325,20.089,0.647
151,1,8.69,0.13,0.86467,-0.479,3.698,4.59,9.8,0.027,0.0,15.768,15.159,14.391,13.91,13.84,15.825,16.529,15.744,15.526,15.423,16.371,0.865
152,1,8.69,0.23,0.29677,-1.933,3.551,4.991,10.0,0.028,0.0,19.602,19.204,17.809,17.253,17.026,20.378,22.014,20.615,19.691,19.149,21.826,0.297
153,1,8.69,0.31,0.5604,-1.256,3.603,4.801,11.7,0.036,0.0,19.61,19.142,17.931,17.255,17.128,20.137,21.425,20.202,19.576,19.198,21.396,0.56
154,1,8.71,-0.31,0.43299,-1.496,3.6,4.914,11.1,0.034,0.0,19.609,19.08,17.96,17.347,17.202,20.025,21.311,20.027,19.498,19.179,21.295,0.433
155,1,8.71,-0.13,0.83918,-0.47,3.71,4.616,11.5,0.035,0.0,17.445,16.854,16.125,15.67,15.606,17.491,18.116,17.418,17.218,17.127,17.931,0.839
156,1,8.71,-0.09,0.81143,-0.557,3.696,4.633,12.5,0.037,0.0,18.664,18.073,17.293,16.797,16.727,18.742,19.438,18.667,18.441,18.33,19.279,0.811
157,1,8.71,-0.01,0.1453,-2.476,3.499,5.019,9.6,0.025,0.0,20.561,20.311,18.645,18.127,17.876,21.705,23.767,22.232,20.913,20.143,23.534,0.145
158,1,8.71,0.05,0.3575,-1.753,3.568,4.963,11.5,0.035,0.0,20.653,20.213,18.882,18.314,18.123,21.332,22.855,21.51,20.682,20.19,22.739,0.357
159,1,8.71,0.21,0.98695,-0.207,3.733,4.516,12.9,0.038,0.0,18.188,17.587,16.942,16.563,16.508,18.18,18.735,18.102,17.945,17.889,18.533,0.987
160,1,8.71,0.25,0.20336,-2.245,3.531,5.062,10.7,0.032,0.0,21.082,20.736,19.242,18.704,18.471,21.989,23.775,22.325,21.26,20.635,23.576,0.203
161,1,8.71,0.29,0.38457,-1.692,3.567,4.929,11.2,0.034,0.0,20.199,19.783,18.412,17.836,17.646,20.933,22.472,21.157,20.263,19.741,22.335,0.385
162,1,8.71,0.37,0.628,-1.091,3.621,4.756,11.3,0.034,0.0,18.797,18.297,17.177,16.496,16.381,19.216,20.409,19.219,18.711,18.407,20.405,0.628
163,1,8.73,-0.11,2.21714,1.57,3.95,3.96,13.5,0.038,0.0,14.345,14.349,14.284,14.298,14.283,14.506,14.33,14.516,14.705,14.852,14.348,2.217
164,1,8.73,-0.09,0.31394,-1.849,3.568,5.002,11.8,0.036,0.0,21.193,20.742,19.437,18.872,18.678,21.841,23.36,21.989,21.204,20.735,23.251,0.314
165,1,8.73,-0.07,0.14537,-2.478,3.502,5.031,9.5,0.025,0.0,20.466,20.206,18.561,18.036,17.787,21.581,23.627,22.08,20.794,20.047,23.404,0.145
166,1,8.73,0.03,0.3879,-1.666,3.574,4.934,11.6,0.035,0.0,20.534,20.08,18.768,18.198,18.019,21.185,22.675,21.347,20.545,20.066,22.581,0.388
167,1,8.73,0.21,0.49104,-1.425,3.588,4.851,11.9,0.036,0.0,20.234,19.781,18.498,17.877,17.725,20.85,22.254,20.991,20.238,19.792,22.185,0.491
168,1,8.73,0.33,0.12426,-2.649,3.476,5.032,8.5,0.018,0.0,19.893,19.722,17.918,17.404,17.139,21.228,23.537,21.941,20.399,19.506,23.279,0.124
169,1,8.75,-0.27,0.22735,-2.089,3.562,5.077,9.9,0.027,0.0,19.892,19.441,18.14,17.581,17.373,20.536,22.101,20.672,19.898,19.441,21.973,0.227
170,1,8.75,-0.25,0.15813,-2.399,3.519,5.057,9.6,0.025,0.0,20.367,20.043,18.518,17.972,17.733,21.317,23.218,21.669,20.572,19.938,23.025,0.158
171,1,8.75,-0.25,0.65441,-0.922,3.651,4.728,10.0,0.028,0.0,17.075,16.517,15.573,14.944,14.848,17.297,18.239,17.231,16.902,16.716,18.211,0.654
172,1,8.75,-0.07,1.78094,1.112,3.913,4.175,11.1,0.034,0.0,13.089,12.929,12.785,12.76,12.741,13.152,13.074,13.142,13.276,13.409,13.046,1.781
173,1,8.75,0.21,0.93887,-0.316,3.718,4.544,12.6,0.037,0.0,18.16,17.553,16.856,16.437,16.375,18.177,18.798,18.097,17.915,17.839,18.607,0.939
174,1,8.75,0.35,0.19901,-2.261,3.53,5.064,10.3,0.03,0.0,20.723,20.379,18.879,18.342,18.109,21.638,23.435,21.981,20.906,20.276,23.234,0.199
175,1,8.75,0.35,0.44056,-1.548,3.577,4.885,11.9,0.036,0.0,20.54,20.121,18.754,18.157,17.992,21.265,22.75,21.495,20.601,20.084,22.635,0.441
176,1,8.75,0.47,1.53939,0.748,3.842,4.191,11.6,0.035,0.0,14.499,14.064,13.755,13.628,13.601,14.437,14.592,14.386,14.405,14.483,14.479,1.539
177,1,8.77,-0.03,0.98503,-0.151,3.747,4.516,10.5,0.031,0.0,15.648,15.071,14.47,14.116,14.068,15.631,16.102,15.561,15.425,15.384,15.903,0.985
178,1,8.77,-0.01,1.55398,0.822,3.866,4.219,10.0,0.028,0.0,12.714,12.389,12.131,12.031,12.01,12.71,12.768,12.676,12.731,12.825,12.692,1.554
179,1,8.77,0.15,1.11641,0.081,3.769,4.428,12.4,0.037,0.0,16.969,16.411,15.882,15.589,15.548,16.93,17.331,16.862,16.761,16.749,17.146,1.116
180,1,8.77,0.27,0.17487,-2.37,3.512,5.043,9.6,0.025,0.0,20.295,20.004,18.406,17.882,17.639,21.343,23.293,21.794,20.574,19.861,23.075,0.175
181,1,8.77,0.29,2.18102,1.457,3.908,3.899,12.4,0.037,0.0,13.528,13.326,13.183,13.159,13.138,13.551,13.477,13.538,13.675,13.804,13.45,2.181
182,1,8.77,0.31,0.12575,-2.658,3.476,5.047,9.0,0.021,0.0,20.416,20.246,18.442,17.927,17.662,21.753,24.064,22.465,20.922,20.03,23.807,0.126
183,1,8.79,-0.15,0.36276,-1.71,3.579,4.972,10.7,0.032,0.0,19.746,19.26,18.016,17.442,17.268,20.309,21.752,20.406,19.708,19.287,21.684,0.363
184,1,8.79,-0.11,0.54142,-1.257,3.612,4.822,8.6,0.019,0.0,16.512,15.983,14.888,14.235,14.11,16.895,18.108,16.883,16.395,16.102,18.107,0.541
185,1,8.79,-0.03,0.92586,-0.289,3.73,4.558,13.3,0.038,0.0,18.793,18.206,17.546,17.148,17.093,18.801,19.346,18.729,18.564,18.501,19.143,0.926
186,1,8.79,0.03,0.49816,-1.394,3.595,4.855,10.4,0.03,0.0,18.656,18.163,16.966,16.334,16.193,19.162,20.5,19.221,18.599,18.221,20.473,0.498
187,1,8.79,0.11,0.37499,-1.709,3.569,4.942,12.3,0.037,0.0,21.342,20.909,19.568,18.997,18.808,22.037,23.561,22.227,21.381,20.881,23.441,0.375
188,1,8.79,0.13,1.67018,0.932,3.87,4.154,12.2,0.037,0.0,14.639,14.316,14.07,13.981,13.959,14.63,14.682,14.595,14.659,14.757,14.606,1.67
189,1,8.79,0.17,1.42209,0.6,3.825,4.237,11.3,0.034,0.0,14.57,14.12,13.754,13.581,13.554,14.528,14.725,14.476,14.463,14.516,14.601,1.422
190,1,8.79,0.41,0.75828,-0.755,3.658,4.65,9.8,0.027,0.0,16.457,15.877,14.945,14.348,14.255,16.658,17.631,16.586,16.26,16.081,17.603,0.758
191,1,8.79,0.45,0.29961,-1.924,3.551,4.989,9.4,0.024,0.0,18.979,18.579,17.185,16.629,16.403,19.752,21.383,19.99,19.066,18.524,21.197,0.3
192,1,8.81,-0.29,1.91807,1.36,3.947,4.095,11.6,0.035,0.0,12.969,12.966,12.891,12.901,12.886,13.13,12.967,13.139,13.32,13.468,12.977,1.918
193,1,8.81,-0.23,0.14498,-2.499,3.507,5.073,9.8,0.027,0.0,20.818,20.534,18.94,18.397,18.153,21.865,23.881,22.298,21.092,20.399,23.681,0.145
194,1,8.81,-0.07,0.21696,-2.161,3.548,5.073,10.8,0.032,0.0,20.973,20.579,19.182,18.63,18.4,21.752,23.416,21.984,21.064,20.525,23.23,0.217
195,1,8.81,0.05,0.0932,-2.992,3.445,5.127,8.2,0.017,0.0,20.451,20.408,18.393,17.872,17.597,22.084,24.813,23.126,21.225,20.135,24.508,0.093
196,1,8.81,0.25,0.18078,-2.35,3.516,5.055,8.4,0.018,0.0,19.044,18.735,17.163,16.637,16.398,20.053,21.963,20.478,19.294,18.603,21.751,0.181
197,1,8.83,-0.01,0.59819,-1.137,3.62,4.779,7.6,0.013,0.0,15.212,14.679,13.611,12.94,12.824,15.563,16.728,15.534,15.085,14.817,16.74,0.598
198,1,8.83,0.03,0.26763,-1.999,3.553,5.023,10.9,0.033,0.0,20.668,20.265,18.881,18.324,18.101,21.43,23.051,21.655,20.748,20.215,22.875,0.268
199,1,8.83,0.05,1.05197,-0.027,3.761,4.476,13.5,0.038,0.0,18.339,17.778,17.219,16.901,16.858,18.313,18.739,18.245,18.129,18.106,18.548,1.052
200,1,8.83,0.11,0.52311,-1.339,3.598,4.831,11.8,0.036,0.0,19.917,19.433,18.234,17.583,17.447,20.429,21.749,20.487,19.868,19.492,21.724,0.523
201,1,8.83,0.13,0.34323,-1.798,3.563,4.967,10.8,0.032,0.0,20.064,19.642,18.284,17.718,17.516,20.784,22.344,20.989,20.119,19.606,22.201,0.343
202,1,8.83,0.19,0.75257,-0.771,3.657,4.658,10.2,0.029,0.0,16.897,16.327,15.393,14.782,14.69,17.104,18.06,17.033,16.71,16.531,18.031,0.753
203,1,8.83,0.21,0.73088,-0.825,3.649,4.67,11.0,0.033,0.0,17.831,17.274,16.307,15.673,15.577,18.075,19.081,18.009,17.662,17.465,19.072,0.731
204,1,8.83,0.39,0.33503,-1.826,3.558,4.968,11.4,0.035,0.0,20.735,20.334,18.946,18.377,18.168,21.5,23.091,21.734,20.818,20.282,22.924,0.335
205,1,8.85,-0.37,0.33536,-1.747,3.588,5.007,12.3,0.037,0.0,21.437,20.922,19.754,19.176,19.008,21.91,23.288,21.943,21.35,20.994,23.242,0.335
206,1,8.85,-0.31,0.11401,-2.75,3.488,5.143,9.0,0.021,0.0,20.646,20.421,18.724,18.173,17.927,21.839,24.101,22.425,21.021,20.247,23.901,0.114
207,1,8.85,-0.19,1.2883,0.504,3.836,4.333,10.1,0.028,0.0,13.609,13.218,12.871,12.705,12.682,13.604,13.754,13.561,13.56,13.619,13.649,1.288
208,1,8.85,-0.05,0.63744,-1.023,3.634,4.747,11.2,0.034,0.0,18.528,17.993,16.974,16.311,16.204,18.834,19.914,18.783,18.389,18.158,19.918,0.637
209,1,8.85,0.03,0.61318,-1.103,3.622,4.765,8.7,0.02,0.0,16.229,15.7,14.634,13.958,13.844,16.581,17.737,16.549,16.105,15.84,17.749,0.613
210,1,8.85,0.03,3.82058,-2.432,4.148,8.304,8.8,0.02,0.0,19.651,20.781,20.948,21.032,21.062,20.805,20.496,20.844,21.124,21.378,20.587,0.79
211,1,8.85,0.03,0.3357,-1.809,3.565,4.98,10.5,0.031,0.0,19.792,19.354,18.02,17.454,17.257,20.478,22.016,20.661,19.826,19.329,21.891,0.336
212,1,8.85,0.05,0.36153,-1.741,3.569,4.958,7.6,0.013,0.0,16.721,16.266,14.945,14.379,14.191,17.38,18.891,17.556,16.735,16.248,18.78,0.362
213,1,8.85,0.09,0.48467,-1.432,3.59,4.861,11.2,0.034,0.0,19.55,19.075,17.835,17.214,17.065,20.112,21.491,20.212,19.522,19.108,21.442,0.485
214,1,8.85,0.23,1.74812,1.016,3.869,4.085,12.5,0.037,0.0,14.729,14.393,14.147,14.06,14.037,14.708,14.765,14.672,14.736,14.834,14.687,1.748
215,1,8.85,0.37,0.84202,-0.544,3.686,4.597,11.2,0.034,0.0,17.33,16.721,15.906,15.398,15.319,17.424,18.226,17.339,17.092,16.97,18.113,0.842
216,1,8.87,-0.27,0.39661,-1.592,3.591,4.938,8.0,0.015,0.0,16.75,16.226,15.063,14.47,14.313,17.208,18.558,17.246,16.654,16.299,18.522,0.397
217,1,8.87,-0.27,0.45277,-1.453,3.601,4.897,12.0,0.036,0.0,20.404,19.879,18.758,18.137,17.995,20.822,22.1,20.823,20.296,19.979,22.087,0.453
218,1,8.87,-0.15,0.24477,-2.043,3.559,5.051,10.2,0.029,0.0,20.078,19.645,18.311,17.752,17.54,20.766,22.35,20.937,20.112,19.625,22.206,0.245
219,1,8.87,-0.13,1.08604,0.087,3.78,4.454,12.0,0.036,0.0,16.551,16.035,15.532,15.253,15.217,16.53,16.871,16.471,16.383,16.38,16.702,1.086
220,1,8.87,-0.07,0.23871,-2.079,3.553,5.052,9.3,0.023,0.0,19.268,18.855,17.485,16.929,16.706,20.008,21.63,20.218,19.333,18.814,21.458,0.239
221,1,8.87,-0.03,0.26831,-1.989,3.556,5.028,10.5,0.031,0.0,20.243,19.826,18.463,17.905,17.689,20.974,22.572,21.179,20.304,19.788,22.412,0.268
222,1,8.87,0.01,0.53552,-1.297,3.604,4.825,11.0,0.033,0.0,19.013,18.507,17.362,16.706,16.577,19.46,20.732,19.474,18.93,18.598,20.728,0.536
223,1,8.87,0.09,0.30186,-1.904,3.557,4.994,10.3,0.03,0.0,19.83,19.418,18.046,17.485,17.27,20.572,22.168,20.789,19.899,19.374,22.005,0.302
224,1,8.87,0.15,0.46746,-1.479,3.584,4.87,11.2,0.034,0.0,19.667,19.21,17.924,17.318,17.16,20.287,21.711,20.432,19.669,19.216,21.638,0.467
225,1,8.87,0.21,0.36828,-1.735,3.564,4.942,11.6,0.035,0.0,20.707,20.29,18.925,18.354,18.157,21.437,22.991,21.651,20.768,20.25,22.849,0.368
226,1,8.87,0.23,2.13292,1.435,3.876,3.78,13.3,0.038,0.0,14.482,14.165,13.942,13.873,13.848,14.459,14.48,14.428,14.512,14.613,14.416,2.133
227,1,8.87,0.31,0.37637,-1.713,3.566,4.935,11.7,0.036,0.0,20.752,20.34,18.965,18.389,18.197,21.494,23.041,21.721,20.821,20.296,22.899,0.376
228,1,8.87,0.37,0.48071,-1.449,3.585,4.857,11.7,0.036,0.0,20.093,19.664,18.336,17.711,17.56,20.768,22.193,20.955,20.131,19.651,22.103,0.481
229,1,8.89,-0.31,0.39409,-1.592,3.593,4.943,12.3,0.037,0.0,21.05,20.533,19.378,18.782,18.625,21.508,22.849,21.535,20.959,20.612,22.816,0.394
230,1,8.89,-0.29,0.93336,-0.178,3.755,4.554,11.7,0.036,0.0,16.915,16.367,15.789,15.45,15.405,16.911,17.336,16.848,16.721,16.686,17.145,0.933
231,1,8.89,-0.19,0.92094,-0.244,3.742,4.559,12.0,0.036,0.0,17.381,16.811,16.19,15.82,15.77,17.382,17.867,17.315,17.167,17.117,17.667,0.921
232,1,8.89,-0.13,0.39976,-1.608,3.584,4.93,12.6,0.037,0.0,21.391,20.904,19.673,19.087,18.921,21.941,23.357,22.028,21.349,20.939,23.299,0.4
233,1,8.89,-0.11,0.14427,-2.553,3.5,5.097,7.8,0.014,0.0,18.953,18.687,17.045,16.515,16.268,20.061,22.131,20.562,19.272,18.53,21.917,0.144
234,1,8.89,-0.11,2.21777,1.655,3.875,3.575,11.5,0.035,0.0,12.134,11.837,11.605,11.53,11.505,12.128,12.133,12.102,12.187,12.279,12.078,2.218
235,1,8.89,-0.07,0.19471,-2.255,3.54,5.087,10.0,0.028,0.0,20.407,20.032,18.594,18.048,17.817,21.24,22.966,21.515,20.534,19.96,22.777,0.195
236,1,8.89,-0.07,1.12028,0.145,3.784,4.425,11.7,0.036,0.0,16.108,15.594,15.103,14.834,14.799,16.082,16.412,16.023,15.942,15.944,16.247,1.12
237,1,8.89,0.01,0.21553,-2.178,3.543,5.068,10.4,0.03,0.0,20.616,20.237,18.806,18.259,18.029,21.441,23.138,21.713,20.737,20.166,22.946,0.216
238,1,8.89,0.05,0.18322,-2.336,3.524,5.079,10.3,0.03,0.0,20.909,20.581,19.051,18.519,18.284,21.864,23.706,22.237,21.119,20.464,23.503,0.183
239,1,8.89,0.13,0.15551,-2.5,3.499,5.07,8.9,0.021,0.0,19.92,19.669,18.001,17.482,17.232,21.065,23.138,21.598,20.272,19.499,22.909,0.156
240,1,8.89,0.17,1.40405,0.585,3.822,4.232,11.0,0.033,0.0,14.307,13.848,13.473,13.293,13.265,14.263,14.471,14.21,14.191,14.241,14.344,1.404
241,1,8.89,0.19,0.32015,-1.866,3.556,4.977,9.9,0.027,0.0,19.335,18.926,17.546,16.985,16.769,20.088,21.691,20.313,19.409,18.879,21.521,0.32
242,1,8.91,-0.27,0.22505,-2.097,3.561,5.078,11.1,0.034,0.0,21.112,20.667,19.361,18.802,18.593,21.765,23.336,21.904,21.125,20.665,23.206,0.225
243,1,8.91,-0.13,0.40316,-1.6,3.585,4.927,8.2,0.017,0.0,16.969,16.469,15.248,14.662,14.499,17.498,18.902,17.582,16.912,16.509,18.849,0.403
244,1,8.91,-0.05,1.82742,1.194,3.897,4.039,11.5,0.035,0.0,13.286,13.062,12.882,12.836,12.816,13.316,13.278,13.297,13.408,13.528,13.235,1.827
245,1,8.91,-0.05,0.3186,-1.843,3.567,4.997,11.9,0.036,0.0,21.279,20.835,19.517,18.952,18.755,21.945,23.475,22.107,21.301,20.82,23.358,0.319
246,1,8.91,-0.01,1.8216,1.171,3.892,4.04,12.4,0.037,0.0,14.241,14.0,13.807,13.754,13.733,14.265,14.243,14.244,14.346,14.461,14.194,1.822
247,1,8.91,0.01,1.16065,0.213,3.789,4.389,10.9,0.033,0.0,15.136,14.623,14.147,13.89,13.857,15.101,15.417,15.041,14.969,14.978,15.256,1.161
248,1,8.91,0.03,0.54316,-1.279,3.605,4.818,11.7,0.036,0.0,19.669,19.166,18.02,17.361,17.233,20.118,21.386,20.132,19.588,19.257,21.381,0.543
249,1,8.91,0.05,0.3381,-1.804,3.565,4.977,10.4,0.03,0.0,19.679,19.244,17.905,17.339,17.142,20.372,21.913,20.559,19.716,19.217,21.784,0.338
250,1,8.91,0.11,0.13434,-2.666,3.483,5.11,8.3,0.017,0.0,19.736,19.538,17.776,17.257,16.999,21.01,23.262,21.672,20.191,19.336,23.02,0.134
251,1,8.91,0.11,0.57424,-1.211,3.61,4.794,10.4,0.03,0.0,18.199,17.696,16.558,15.89,15.766,18.637,19.877,18.65,18.116,17.793,19.872,0.574
252,1,8.91,0.13,0.46046,-1.494,3.584,4.875,12.1,0.037,0.0,20.605,20.148,18.861,18.259,18.099,21.226,22.656,21.371,20.607,20.153,22.582,0.46
253,1,8.91,0.13,1.22156,0.3,3.793,4.343,12.8,0.037,0.0,16.819,16.306,15.846,15.605,15.571,16.778,17.087,16.717,16.652,16.668,16.928,1.222
254,1,8.91,0.15,0.71685,-0.854,3.647,4.682,11.5,0.035,0.0,18.404,17.854,16.877,16.237,16.139,18.659,19.673,18.596,18.242,18.04,19.666,0.717
255,1,8.91,0.23,0.76845,-0.725,3.661,4.64,10.6,0.031,0.0,17.182,16.606,15.69,15.096,15.006,17.371,18.302,17.298,16.987,16.817,18.259,0.768
256,1,8.91,0.25,0.4708,-1.473,3.583,4.863,12.8,0.037,0.0,21.252,20.813,19.497,18.887,18.73,21.911,23.348,22.085,21.278,20.805,23.262,0.471
257,1,8.91,0.33,0.22492,-2.166,3.536,5.045,9.9,0.027,0.0,20.084,19.724,18.254,17.713,17.481,20.958,22.708,21.271,20.239,19.634,22.511,0.225
258,1,8.91,0.39,1.08708,0.017,3.76,4.442,12.4,0.037,0.0,17.127,16.537,15.984,15.682,15.637,17.078,17.536,17.001,16.888,16.869,17.341,1.087
259,1,8.93,-0.21,1.15363,0.263,3.807,4.412,11.5,0.035,0.0,15.612,15.158,14.729,14.504,14.475,15.602,15.845,15.55,15.502,15.528,15.71,1.154
260,1,8.93,-0.21,0.6817,-0.856,3.658,4.704,12.1,0.037,0.0,19.01,18.451,17.527,16.914,16.822,19.216,20.126,19.149,18.834,18.658,20.079,0.682
261,1,8.93,-0.11,0.52219,-1.306,3.607,4.838,11.8,0.036,0.0,19.836,19.321,18.204,17.555,17.425,20.253,21.499,20.25,19.737,19.427,21.493,0.522
262,1,8.93,0.01,0.53138,-1.307,3.603,4.829,11.1,0.034,0.0,19.138,18.633,17.484,16.829,16.7,19.59,20.868,19.606,19.057,18.722,20.863,0.531
263,1,8.93,0.05,0.14014,-2.626,3.489,5.114,8.0,0.015,0.0,19.334,19.112,17.391,16.871,16.617,20.551,22.731,21.159,19.743,18.924,22.496,0.14
264,1,8.93,0.07,0.21199,-2.198,3.539,5.066,10.1,0.028,0.0,20.366,19.996,18.546,18.002,17.771,21.215,22.94,21.507,20.504,19.916,22.746,0.212
265,1,8.93,0.09,1.64221,0.933,3.862,4.116,12.7,0.037,0.0,15.137,14.797,14.529,14.426,14.402,15.126,15.198,15.089,15.139,15.229,15.117,1.642
266,1,8.93,0.11,0.33133,-1.827,3.561,4.976,10.2,0.029,0.0,19.538,19.115,17.757,17.192,16.987,20.258,21.825,20.464,19.592,19.078,21.679,0.331
267,1,8.93,0.11,0.59377,-1.164,3.615,4.78,13.4,0.038,0.0,21.079,20.575,19.458,18.784,18.664,21.498,22.711,21.496,20.99,20.685,22.71,0.594
268,1,8.93,0.13,2.01898,1.353,3.868,3.808,9.9,0.027,0.0,11.287,10.95,10.706,10.621,10.597,11.258,11.298,11.225,11.295,11.39,11.228,2.019
269,1,8.93,0.13,0.84105,-0.531,3.69,4.6,12.4,0.037,0.0,18.497,17.9,17.099,16.593,16.518,18.586,19.336,18.506,18.27,18.152,19.2,0.841
270,1,8.93,0.17,0.28597,-1.961,3.55,5.0,10.7,0.032,0.0,20.373,19.98,18.58,18.025,17.796,21.157,22.801,21.397,20.468,19.922,22.61,0.286
271,1,8.93,0.19,0.60867,-1.138,3.616,4.77,11.4,0.035,0.0,19.014,18.512,17.39,16.714,16.595,19.436,20.645,19.439,18.928,18.62,20.642,0.609
272,1,8.93,0.19,1.07082,-0.013,3.757,4.453,11.6,0.035,0.0,16.402,15.823,15.256,14.936,14.89,16.368,16.821,16.295,16.175,16.149,16.625,1.071
273,1,8.93,0.25,0.56957,-1.232,3.605,4.793,13.4,0.038,0.0,21.251,20.773,19.586,18.911,18.785,21.751,23.025,21.799,21.203,20.843,23.004,0.57
274,1,8.93,0.27,1.6597,0.925,3.852,4.086,12.9,0.038,0.0,15.358,14.969,14.679,14.563,14.538,15.32,15.431,15.276,15.311,15.393,15.335,1.66
275,1,8.93,0.35,0.49929,-1.404,3.589,4.843,12.4,0.037,0.0,20.68,20.242,18.94,18.303,18.157,21.322,22.717,21.481,20.702,20.245,22.642,0.499
276,1,8.93,0.39,0.38875,-1.679,3.568,4.924,8.8,0.02,0.0,17.767,17.35,15.971,15.39,15.205,18.506,20.039,18.747,17.832,17.304,19.899,0.389
277,1,8.95,-0.33,0.25609,-1.974,3.572,5.053,10.9,0.033,0.0,20.606,20.123,18.874,18.315,18.123,21.177,22.673,21.266,20.569,20.151,22.584,0.256
278,1,8.95,-0.05,0.43072,-1.546,3.585,4.905,11.6,0.035,0.0,20.235,19.753,18.514,17.92,17.758,20.794,22.204,20.89,20.2,19.783,22.148,0.431
279,1,8.95,0.05,0.4897,-1.416,3.592,4.859,12.5,0.037,0.0,20.809,20.327,19.109,18.483,18.337,21.345,22.704,21.422,20.768,20.373,22.667,0.49
280,1,8.95,0.09,1.50868,0.763,3.843,4.172,11.4,0.035,0.0,14.261,13.867,13.547,13.407,13.382,14.236,14.369,14.192,14.209,14.279,14.267,1.509
281,1,8.95,0.11,0.29222,-1.934,3.554,4.999,10.3,0.03,0.0,19.906,19.501,18.118,17.559,17.339,20.665,22.279,20.891,19.985,19.452,22.104,0.292
282,1,8.95,0.11,0.27731,-1.98,3.551,5.01,11.2,0.034,0.0,20.919,20.524,19.129,18.573,18.345,21.697,23.334,21.932,21.01,20.469,23.147,0.277
283,1,8.95,0.41,0.3648,-1.744,3.564,4.945,11.7,0.036,0.0,20.83,20.426,19.039,18.462,18.266,21.589,23.149,21.827,20.909,20.376,22.996,0.365
284,1,8.97,-0.37,0.07435,-3.694,3.342,5.317,6.0,0.007,0.0,20.004,20.773,17.914,17.213,16.885,22.928,27.296,24.724,22.22,20.416,26.709,0.074
285,1,8.97,-0.33,0.71621,-0.721,3.679,4.675,12.8,0.037,0.0,19.371,18.797,17.955,17.405,17.325,19.503,20.269,19.433,19.171,19.032,20.147,0.716
286,1,8.97,-0.29,0.22401,-2.097,3.562,5.08,10.8,0.032,0.0,20.813,20.363,19.065,18.506,18.298,21.455,23.019,21.586,20.819,20.365,22.893,0.224
287,1,8.97,-0.19,0.45755,-1.455,3.598,4.89,11.8,0.036,0.0,20.207,19.692,18.545,17.924,17.78,20.656,21.962,20.675,20.116,19.778,21.944,0.458
288,1,8.97,-0.17,0.24415,-2.042,3.56,5.053,10.3,0.03,0.0,20.174,19.737,18.411,17.852,17.641,20.852,22.429,21.016,20.202,19.721,22.29,0.244
289,1,8.97,-0.09,1.82087,1.22,3.888,3.975,12.9,0.038,0.0,14.619,14.37,14.165,14.105,14.083,14.642,14.628,14.62,14.716,14.825,14.578,1.821
290,1,8.97,-0.07,0.17849,-2.366,3.526,5.105,10.5,0.031,0.0,21.186,20.85,19.338,18.801,18.566,22.116,23.952,22.464,21.378,20.743,23.756,0.178
291,1,8.97,-0.07,0.29866,-1.891,3.564,5.008,10.6,0.031,0.0,20.098,19.656,18.334,17.771,17.57,20.77,22.314,20.937,20.123,19.64,22.189,0.299
292,1,8.97,-0.05,0.39044,-1.649,3.578,4.937,10.8,0.032,0.0,19.692,19.219,17.945,17.37,17.197,20.292,21.749,20.418,19.674,19.227,21.674,0.39
293,1,8.97,-0.03,0.30909,-1.871,3.564,5.0,11.7,0.036,0.0,21.147,20.713,19.38,18.816,18.614,21.835,23.384,22.012,21.183,20.69,23.254,0.309
294,1,8.97,-0.01,0.86879,-0.429,3.711,4.594,12.8,0.037,0.0,18.643,18.049,17.323,16.872,16.808,18.685,19.316,18.61,18.413,18.324,19.132,0.869
295,1,8.97,0.01,0.39366,-1.644,3.576,4.925,8.5,0.018,0.0,17.379,16.908,15.611,15.042,14.867,18.002,19.476,18.156,17.371,16.902,19.392,0.394
296,1,8.97,0.01,0.31477,-1.86,3.563,4.992,10.1,0.028,0.0,19.52,19.087,17.745,17.182,16.979,20.217,21.772,20.406,19.56,19.058,21.636,0.315
297,1,8.97,0.03,0.47061,-1.46,3.589,4.873,11.5,0.035,0.0,19.92,19.44,18.208,17.595,17.443,20.472,21.854,20.562,19.885,19.476,21.808,0.471
