,logg,Teff,Z,aLSM,bLSM
413,4.5,5000,-3.0,0.2245020353989713,0.3312389633968886
414,5.0,5000,-3.0,0.18740980053736064,0.33731265030857427
415,3.5,5250,-3.0,0.2805617505840522,0.3269654596088122
416,4.0,5250,-3.0,0.2606892922407734,0.33286962360939554
417,4.5,5250,-3.0,0.23879563074893487,0.333101909557337
418,5.0,5250,-3.0,0.2103939587261918,0.33554701942043846
419,3.5,5500,-3.0,0.2889213480077903,0.3189518208526126
420,4.0,5500,-3.0,0.27109157633245967,0.3287370052228427
421,4.5,5500,-3.0,0.25155276689231126,0.3342678444033913
422,5.0,5500,-3.0,0.22815782469359652,0.3374974789205672
423,3.5,5750,-3.0,0.2938755204355218,0.3123423250559142
424,4.0,5750,-3.0,0.27746016713918764,0.3234471098395153
425,4.5,5750,-3.0,0.2586460378813439,0.331491270328365
426,5.0,5750,-3.0,0.2377107038827374,0.3364746801103618
427,3.5,6000,-3.0,0.2956560786606113,0.3044535904423663
428,4.0,6000,-3.0,0.2811543681736641,0.3165532474921917
429,4.5,6000,-3.0,0.2664626860672365,0.32497125878968164
430,5.0,6000,-3.0,0.24804881949387267,0.332468173440448
431,3.5,6250,-3.0,0.29462783372652906,0.30039426785085854
432,4.0,6250,-3.0,0.2820526778108835,0.3118489846441111
433,4.5,6250,-3.0,0.27051449097045643,0.319560081846756
434,5.0,6250,-3.0,0.254144995415822,0.32719763763006954
