,logg,Teff,Z,aLSM,bLSM
435,3.5,6500,-3.0,0.1617807924509034,0.26673834117956885
436,4.0,6500,-3.0,0.15977613328963866,0.26901939490350024
437,4.5,6500,-3.0,0.15753366606364466,0.27018954219228863
438,5.0,6500,-3.0,0.15199307212035307,0.272434516286418
439,3.5,6750,-3.0,0.15551285416522878,0.26763651163272983
440,4.0,6750,-3.0,0.155159711554704,0.26854616703652306
441,4.5,6750,-3.0,0.15511045139388496,0.26835223975633515
442,5.0,6750,-3.0,0.15246554919594593,0.26882372221973705
443,3.5,7000,-3.0,0.14251418241845634,0.27110261144788744
444,4.0,7000,-3.0,0.1452193931417156,0.269629920537909
445,4.5,7000,-3.0,0.1477452698152756,0.26785666141815334
446,5.0,7000,-3.0,0.14830191845496188,0.26679422067225
447,3.5,7250,-3.0,0.134603947381875,0.27312789936232124
448,4.0,7250,-3.0,0.13701303354501554,0.271168135541991
449,4.5,7250,-3.0,0.14087927864821878,0.2685950086059299
450,5.0,7250,-3.0,0.14310857623586362,0.2666233751628096
451,3.5,7500,-3.0,0.1351956970040638,0.2589201895055457
452,4.0,7500,-3.0,0.12521816139411937,0.27210965840018136
453,4.5,7500,-3.0,0.12868588537841438,0.27019030826496987
454,5.0,7500,-3.0,0.13302122545288453,0.26748079223709287
455,3.5,7750,-3.0,0.15912874933130688,0.23418162910285895
456,4.0,7750,-3.0,0.11387565773293663,0.26933785931892257
457,4.5,7750,-3.0,0.12069684324514748,0.27063223040536105
458,5.0,7750,-3.0,0.12512862417006562,0.2682197065985332
459,3.5,8000,-3.0,0.17371957886303396,0.22560034115624286
460,4.0,8000,-3.0,0.13526904558837427,0.24603070352753828
461,4.5,8000,-3.0,0.10625119655401924,0.26803201324782444
462,5.0,8000,-3.0,0.11337359140274422,0.26810210891097114
463,3.5,8250,-3.0,0.1740105893336447,0.21625050563406448
464,4.0,8250,-3.0,0.1519507876591631,0.23217330186471852
465,4.5,8250,-3.0,0.10797413620001407,0.25836944590106364
466,5.0,8250,-3.0,0.10778395991212729,0.2658601604129576
467,3.5,8500,-3.0,0.15741564274413317,0.21815121289683326
468,4.0,8500,-3.0,0.1619355362695595,0.2106508766158231
469,4.5,8500,-3.0,0.1363959624168145,0.23320946533953008
470,5.0,8500,-3.0,0.09716965442286474,0.25789483459751356
471,3.5,8750,-3.0,0.1485185310601155,0.21836171452040848
472,4.0,8750,-3.0,0.15285761110998605,0.20928903280494943
473,4.5,8750,-3.0,0.15039971056568585,0.21215788451747808
474,5.0,8750,-3.0,0.11611285151819004,0.24300977230638454
475,3.5,9000,-3.0,0.13843207389751758,0.2164561030631513
476,4.0,9000,-3.0,0.14099502189352886,0.20859043926899676
477,4.5,9000,-3.0,0.14486946252519764,0.20149158189704125
478,5.0,9000,-3.0,0.13847945079363605,0.2107175223236578
479,3.5,9250,-3.0,0.13843207389751758,0.2164561030631513
480,4.0,9250,-3.0,0.14099502189352886,0.20859043926899676
481,4.5,9250,-3.0,0.14486946252519764,0.20149158189704125
482,5.0,9250,-3.0,0.13847945079363605,0.2107175223236578
483,3.5,9500,-3.0,0.13843207389751758,0.2164561030631513
484,4.0,9500,-3.0,0.14099502189352886,0.20859043926899676
485,4.5,9500,-3.0,0.14486946252519764,0.20149158189704125
486,5.0,9500,-3.0,0.13847945079363605,0.2107175223236578
487,3.5,9750,-3.0,0.13843207389751758,0.2164561030631513
488,4.0,9750,-3.0,0.14099502189352886,0.20859043926899676
489,4.5,9750,-3.0,0.14486946252519764,0.20149158189704125
490,5.0,9750,-3.0,0.13847945079363605,0.2107175223236578
491,3.5,10000,-3.0,0.13843207389751758,0.2164561030631513
492,4.0,10000,-3.0,0.14099502189352886,0.20859043926899676
493,4.5,10000,-3.0,0.14486946252519764,0.20149158189704125
494,5.0,10000,-3.0,0.13847945079363605,0.2107175223236578
495,3.5,3500,-2.5,0.07835284180267155,0.32454333711710304
496,4.0,3500,-2.5,0.07860324117738325,0.3396676761370679
497,3.5,3750,-2.5,0.08574411996147419,0.31087981518491736
498,4.0,3750,-2.5,0.07403756165136736,0.3168258457468531
499,4.5,3750,-2.5,0.07550024499180605,0.3283248600016469
500,3.5,4000,-2.5,0.13168402625340797,0.3028996963879867
501,4.0,4000,-2.5,0.0980697717542958,0.3091754537095657
502,4.5,4000,-2.5,0.08233653101734639,0.30712310426644507
503,3.5,4250,-2.5,0.1530705419127054,0.31084785987675234
504,4.0,4250,-2.5,0.11048732241390852,0.3163893279342799
505,4.5,4250,-2.5,0.08946043543479125,0.3129249023062048
506,5.0,4250,-2.5,0.07766496337626524,0.30988827617418724
507,3.5,4500,-2.5,0.16093721285420873,0.3082694696746633
508,4.0,4500,-2.5,0.1318946126469806,0.3075863821776731
509,4.5,4500,-2.5,0.10033996967774009,0.30823140636697915
510,5.0,4500,-2.5,0.07742994419077276,0.3098722112548864
511,3.5,4750,-2.5,0.15272148650015355,0.305287157799748
512,4.0,4750,-2.5,0.1387163822306723,0.2990029635977716
513,4.5,4750,-2.5,0.1154288641013681,0.295249101119939
514,5.0,4750,-2.5,0.08594082951326458,0.304618996292162
515,3.5,5000,-2.5,0.15504751143745998,0.2920463237376246
516,4.0,5000,-2.5,0.14408270331737302,0.2924739283058684
517,4.5,5000,-2.5,0.13386007099730596,0.2838599976502717
518,5.0,5000,-2.5,0.11491712946818333,0.2842030655406181
519,3.5,5250,-2.5,0.15888895189590002,0.28705629419906314
520,4.0,5250,-2.5,0.14902708424422922,0.28870823260174205
521,4.5,5250,-2.5,0.13660886715337542,0.28758479845859136
522,5.0,5250,-2.5,0.1263443133466855,0.281162649605964
523,3.5,5500,-2.5,0.16476411440654684,0.2801292642768552
524,4.0,5500,-2.5,0.1558559897337925,0.28381694407941693
525,4.5,5500,-2.5,0.14513776192030128,0.2855519922183501
526,5.0,5500,-2.5,0.1316725342840572,0.2848204224429586
527,3.5,5750,-2.5,0.16824445122035725,0.2751197627327957
528,4.0,5750,-2.5,0.16008844146131876,0.2797743094039237
529,4.5,5750,-2.5,0.1505033569010301,0.2822379550452834
530,5.0,5750,-2.5,0.1380209025162253,0.28411631777050556
531,3.5,6000,-2.5,0.16935202950991943,0.26926316956411717
532,4.0,6000,-2.5,0.1635778951414019,0.2736730410481752
533,4.5,6000,-2.5,0.15633321794292415,0.27680263370763236
534,5.0,6000,-2.5,0.14580673898734897,0.27995694657123965
535,3.5,6250,-2.5,0.16938198094271018,0.26573930746029545
536,4.0,6250,-2.5,0.16503478609088373,0.2694213655179651
537,4.5,6250,-2.5,0.15928417558876187,0.27238001114908056
538,5.0,6250,-2.5,0.1502935098215116,0.2756159588787761
539,3.5,6500,-2.5,0.16260553108847015,0.26522603250493815
540,4.0,6500,-2.5,0.16085802613263234,0.26707770235639877
541,4.5,6500,-2.5,0.15799027487002787,0.2685440901273042
542,5.0,6500,-2.5,0.15286819131579635,0.27021320966127305
543,3.5,6750,-2.5,0.15536869391615754,0.26680972083003457
544,4.0,6750,-2.5,0.15535829723025052,0.2673046278543323
545,4.5,6750,-2.5,0.1556436511604506,0.2666971776627726
546,5.0,6750,-2.5,0.15318580283240932,0.2670698183269275
547,3.5,7000,-2.5,0.14247912669120485,0.2705024162732385
548,4.0,7000,-2.5,0.14549057027557585,0.26852588506208935
549,4.5,7000,-2.5,0.14789489717184803,0.26659096173534963
550,5.0,7000,-2.5,0.14854195044192067,0.2652619346967793
551,3.5,7250,-2.5,0.13457292304621993,0.2724263473144846
552,4.0,7250,-2.5,0.13730014009859037,0.27012403759168896
553,4.5,7250,-2.5,0.14116061328127605,0.2673441810808972
554,5.0,7250,-2.5,0.1434782948923353,0.26513713210672296
555,3.5,7500,-2.5,0.1354696735061293,0.25931877421352695
556,4.0,7500,-2.5,0.12505100983874873,0.27148037873273
557,4.5,7500,-2.5,0.12864755082133875,0.26929087461657747
558,5.0,7500,-2.5,0.1270816965845888,0.27038855585321175
559,3.5,7750,-2.5,0.15936215103577334,0.23399009858764397
560,4.0,7750,-2.5,0.11516034948733694,0.2688648444310069
561,4.5,7750,-2.5,0.12061182593100726,0.2698602788021125
562,5.0,7750,-2.5,0.1251682625381572,0.26717121424301443
563,3.5,8000,-2.5,0.17363066460936266,0.22536571206541303
564,4.0,8000,-2.5,0.13566736440972163,0.2461087906492155
565,4.5,8000,-2.5,0.10619507113870377,0.2674123273705464
566,5.0,8000,-2.5,0.11334881022556145,0.26725714723971644
567,3.5,8250,-2.5,0.17353311200867788,0.21630120302166517
568,4.0,8250,-2.5,0.15223873535528343,0.23180566867201924
569,4.5,8250,-2.5,0.10864887772315898,0.2579767643189406
570,5.0,8250,-2.5,0.15926593910008582,0.22337130057567034
571,3.5,8500,-2.5,0.156942054030392,0.21838922527814855
572,4.0,8500,-2.5,0.16151924894614209,0.21060464974304588
573,4.5,8500,-2.5,0.13679246462137898,0.23240994716268193
574,5.0,8500,-2.5,0.10047234688992113,0.257033682096734
575,3.5,8750,-2.5,0.1480701655541864,0.2185453646798812
576,4.0,8750,-2.5,0.1523862054114185,0.20939358586184603
577,4.5,8750,-2.5,0.150724298128504,0.21136765625335013
578,5.0,8750,-2.5,0.11662685850342593,0.24211153071831254
579,3.5,9000,-2.5,0.13806451039848758,0.21617171953257175
580,4.0,9000,-2.5,0.14059131806492903,0.20853785586269488
581,4.5,9000,-2.5,0.14444068161145368,0.20146773701315668
582,5.0,9000,-2.5,0.1386743373744476,0.2099587836081852
583,3.5,9250,-2.5,0.13806451039848758,0.21617171953257175
584,4.0,9250,-2.5,0.14059131806492903,0.20853785586269488
585,4.5,9250,-2.5,0.14444068161145368,0.20146773701315668
586,5.0,9250,-2.5,0.1386743373744476,0.2099587836081852
587,3.5,9500,-2.5,0.13806451039848758,0.21617171953257175
588,4.0,9500,-2.5,0.14059131806492903,0.20853785586269488
589,4.5,9500,-2.5,0.14444068161145368,0.20146773701315668
590,5.0,9500,-2.5,0.1386743373744476,0.2099587836081852
591,3.5,9750,-2.5,0.13806451039848758,0.21617171953257175
592,4.0,9750,-2.5,0.14059131806492903,0.20853785586269488
593,4.5,9750,-2.5,0.14444068161145368,0.20146773701315668
594,5.0,9750,-2.5,0.1386743373744476,0.2099587836081852
595,3.5,10000,-2.5,0.13806451039848758,0.21617171953257175
596,4.0,10000,-2.5,0.14059131806492903,0.20853785586269488
597,4.5,10000,-2.5,0.14444068161145368,0.20146773701315668
598,5.0,10000,-2.5,0.1386743373744476,0.2099587836081852
599,3.5,3500,-2.0,0.08174911465985403,0.3322208293764926
600,4.0,3500,-2.0,0.08166905441539028,0.3393906385375127
601,4.5,3500,-2.0,0.08389202588623176,0.34250650720039083
602,5.0,3500,-2.0,0.09066137353703431,0.356812952954434
603,3.5,3750,-2.0,0.10040449574653214,0.30670232798493563
604,4.0,3750,-2.0,0.08327416071773532,0.3151934444566189
605,4.5,3750,-2.0,0.08711871826818589,0.3114255319985641
606,5.0,3750,-2.0,0.07648931868670425,0.33939383304928644
607,3.5,4000,-2.0,0.19068642545330775,0.2732233490168005
608,4.0,4000,-2.0,0.13058379150355945,0.28675595554988015
609,4.5,4000,-2.0,0.09797907329305737,0.2985775229648129
610,5.0,4000,-2.0,0.08120982920023097,0.30947013495423387
611,3.5,4250,-2.0,0.24272549301355878,0.2676511784546646
612,4.0,4250,-2.0,0.17662391079675946,0.28542464574358967
613,4.5,4250,-2.0,0.12494010247624833,0.30239706330292987
614,5.0,4250,-2.0,0.09558733732368532,0.30348839373116826
615,3.5,4500,-2.0,0.22761188611368624,0.2902165794633516
616,4.0,4500,-2.0,0.20234802596730428,0.2948758596625805
617,4.5,4500,-2.0,0.1603044370539854,0.3063909030394032
618,5.0,4500,-2.0,0.12349178018093437,0.30757142705347484
619,3.5,4750,-2.0,0.19694368912068963,0.29916612918069235
620,4.0,4750,-2.0,0.18503617536220987,0.3030603775111209
621,4.5,4750,-2.0,0.16301614470574816,0.30446575753883454
622,5.0,4750,-2.0,0.13333356323562356,0.30510676506388473
623,3.5,5000,-2.0,0.28514790755744235,0.20427382731152982
624,4.0,5000,-2.0,0.24196089490914474,0.24544433892618941
625,4.5,5000,-2.0,0.1507580561809173,0.3008833689487504
626,5.0,5000,-2.0,0.13317468589624756,0.2990350238934889
627,3.5,5250,-2.0,0.16935053061639052,0.28288272498681677
628,4.0,5250,-2.0,0.16068199521764415,0.28755527281985443
629,4.5,5250,-2.0,0.15401320270750304,0.2881723658158214
630,5.0,5250,-2.0,0.13513451906889515,0.2933930886849071
631,3.5,5500,-2.0,0.17005008801380223,0.2754274708623475
632,4.0,5500,-2.0,0.16226860872671325,0.279140040072673
633,4.5,5500,-2.0,0.15254912637785642,0.28232776413857485
634,5.0,5500,-2.0,0.13976456614617003,0.2845883807419448
635,3.5,5750,-2.0,0.17126922080955906,0.27143479703640555
636,4.0,5750,-2.0,0.16694809637858565,0.27380146383418236
637,4.5,5750,-2.0,0.1555194693585264,0.27841021232616536
638,5.0,5750,-2.0,0.14350217564687873,0.2813580915294203
639,3.5,6000,-2.0,0.17326650620112838,0.2649097403364456
640,4.0,6000,-2.0,0.16579213244946717,0.27041645940458764
641,4.5,6000,-2.0,0.1592479916918086,0.2729720725408752
642,5.0,6000,-2.0,0.14933350144198387,0.27602798103585685
643,3.5,6250,-2.0,0.1691581803347739,0.26445254344834984
644,4.0,6250,-2.0,0.16485996189327096,0.2679818140184808
645,4.5,6250,-2.0,0.1610199063915625,0.2694362148836601
646,5.0,6250,-2.0,0.1525204294119911,0.2725098031806205
647,3.5,6500,-2.0,0.17158872430549071,0.2521485156453546
648,4.0,6500,-2.0,0.166264559969994,0.25840328914578004
649,4.5,6500,-2.0,0.1607666697284433,0.26289217319518837
650,5.0,6500,-2.0,0.1543664634245819,0.26631412494610784
651,3.5,6750,-2.0,0.15518347868919402,0.26582449198669156
652,4.0,6750,-2.0,0.15595849999997724,0.2655927115238863
653,4.5,6750,-2.0,0.15615447813648817,0.2649663637706337
654,5.0,6750,-2.0,0.1538584347779623,0.26508833134790455
655,3.5,7000,-2.0,0.14214074179879416,0.2698374690553024
656,4.0,7000,-2.0,0.14502866923260585,0.26762817920017246
657,4.5,7000,-2.0,0.14795413115264475,0.2652589671106709
658,5.0,7000,-2.0,0.1487966888243035,0.2636639154524553
659,3.5,7250,-2.0,0.13295084459863094,0.2719536984238403
660,4.0,7250,-2.0,0.13694730336258853,0.2693752026566845
661,4.5,7250,-2.0,0.1409385575651014,0.26631205346369274
662,5.0,7250,-2.0,0.1435231103470727,0.2637134135562861
663,3.5,7500,-2.0,0.14130641245675887,0.2435307947826282
664,4.0,7500,-2.0,0.12454465261880249,0.27090086621966064
665,4.5,7500,-2.0,0.12836808206307807,0.26840758889039884
666,5.0,7500,-2.0,0.12687118703695088,0.26962470106299813
667,3.5,7750,-2.0,0.15895622313820795,0.23555915687574464
668,4.0,7750,-2.0,0.11391134897416745,0.2672851973976386
669,4.5,7750,-2.0,0.12051059276122954,0.2690498372490914
670,5.0,7750,-2.0,0.12486549105181836,0.26615874089622976
671,3.5,8000,-2.0,0.17348805828414385,0.22500552823470304
672,4.0,8000,-2.0,0.13616014532764115,0.24698570332988723
673,4.5,8000,-2.0,0.10604710705797915,0.2666249588057927
674,5.0,8000,-2.0,0.113228009075023,0.26636112646954585
675,3.5,8250,-2.0,0.17280588073870648,0.21621423867794928
676,4.0,8250,-2.0,0.1528255673456782,0.23127808996839425
677,4.5,8250,-2.0,0.11049301206137399,0.2580614325193141
678,5.0,8250,-2.0,0.10636064607961822,0.2645273737434846
679,3.5,8500,-2.0,0.15640543687424052,0.21852222462688323
680,4.0,8500,-2.0,0.16094850719925108,0.21038789536648594
681,4.5,8500,-2.0,0.13747108955749637,0.2313239488230609
682,5.0,8500,-2.0,0.09963703467769223,0.25665517027448237
683,3.5,8750,-2.0,0.14753493295436115,0.21898774798270373
684,4.0,8750,-2.0,0.1517451313564487,0.2095349323791153
685,4.5,8750,-2.0,0.15068259394183717,0.21058421920258397
686,5.0,8750,-2.0,0.11613014499519589,0.24141231715145253
687,3.5,9000,-2.0,0.13740012360482798,0.21670654006412735
688,4.0,9000,-2.0,0.13997710228023055,0.20890386459042729
689,4.5,9000,-2.0,0.14380626349115808,0.20157070102887945
690,5.0,9000,-2.0,0.13899985409785062,0.20885169568359663
691,3.5,9250,-2.0,0.13740012360482798,0.21670654006412735
692,4.0,9250,-2.0,0.13997710228023055,0.20890386459042729
693,4.5,9250,-2.0,0.14380626349115808,0.20157070102887945
694,5.0,9250,-2.0,0.13899985409785062,0.20885169568359663
695,3.5,9500,-2.0,0.13740012360482798,0.21670654006412735
696,4.0,9500,-2.0,0.13997710228023055,0.20890386459042729
697,4.5,9500,-2.0,0.14380626349115808,0.20157070102887945
698,5.0,9500,-2.0,0.13899985409785062,0.20885169568359663
699,3.5,9750,-2.0,0.13740012360482798,0.21670654006412735
700,4.0,9750,-2.0,0.13997710228023055,0.20890386459042729
701,4.5,9750,-2.0,0.14380626349115808,0.20157070102887945
702,5.0,9750,-2.0,0.13899985409785062,0.20885169568359663
703,3.5,10000,-2.0,0.13740012360482798,0.21670654006412735
704,4.0,10000,-2.0,0.13997710228023055,0.20890386459042729
705,4.5,10000,-2.0,0.14380626349115808,0.20157070102887945
706,5.0,10000,-2.0,0.13899985409785062,0.20885169568359663
707,3.5,3500,-1.5,0.09310250223847441,0.33668580606015003
708,4.0,3500,-1.5,0.08573824439373619,0.33658607070417595
709,4.5,3500,-1.5,0.08564280383944316,0.3420019687266965
710,5.0,3500,-1.5,0.08641401726608147,0.3476356884694593
711,3.5,3750,-1.5,0.12214681348938118,0.31513510263240646
712,4.0,3750,-1.5,0.0941824169238829,0.32081810930375476
713,4.5,3750,-1.5,0.08267179572819461,0.32671783016334766
714,5.0,3750,-1.5,0.08063060216888972,0.33185650531580785
715,3.5,4000,-1.5,0.26185671594960946,0.23628354138488994
716,4.0,4000,-1.5,0.16638176080103123,0.28361962252929135
717,4.5,4000,-1.5,0.11249868080361107,0.304223073091517
718,5.0,4000,-1.5,0.08897729339593166,0.3109894144422762
719,3.5,4250,-1.5,0.33091191668595116,0.21094663432695185
720,4.0,4250,-1.5,0.2523904310559414,0.24474453779255684
721,4.5,4250,-1.5,0.17058197520802595,0.2806428886455156
722,5.0,4250,-1.5,0.11800739897255023,0.2997329202479397
723,3.5,4500,-1.5,0.30053265620314906,0.23507973976344593
724,4.0,4500,-1.5,0.2892734724959861,0.2424203361722447
725,4.5,4500,-1.5,0.24479716461127238,0.26394050176308204
726,5.0,4500,-1.5,0.18637129249239054,0.2841439150287455
727,3.5,4750,-1.5,0.259360906729397,0.258686118866645
728,4.0,4750,-1.5,0.2553342183446118,0.26365244154190126
729,4.5,4750,-1.5,0.23960308696079563,0.2730989030492832
730,5.0,4750,-1.5,0.20776451048021732,0.28172890953142843
731,3.5,5000,-1.5,0.20958663665140864,0.2764934139912775
732,4.0,5000,-1.5,0.20747384983803646,0.28068762337191155
733,4.5,5000,-1.5,0.1994820834164103,0.28930055237774754
734,5.0,5000,-1.5,0.18582605551198345,0.29799394901241466
735,3.5,5250,-1.5,0.1915351005401326,0.27561562153057256
736,4.0,5250,-1.5,0.18762222531609277,0.28019332177479006
737,4.5,5250,-1.5,0.18518869967852336,0.2835893638329845
738,5.0,5250,-1.5,0.1697438862096556,0.2952829148277004
739,3.5,5500,-1.5,0.179999742346686,0.2698265937415897
740,4.0,5500,-1.5,0.1751523900797105,0.2732129719081638
741,4.5,5500,-1.5,0.16768352142766607,0.2779087224334994
742,5.0,5500,-1.5,0.15804065585691052,0.2839042398166265
743,3.5,5750,-1.5,0.17686666729794298,0.2666763170590797
744,4.0,5750,-1.5,0.17210416538111972,0.26968432432704587
745,4.5,5750,-1.5,0.1655625764885067,0.2729440423591671
746,5.0,5750,-1.5,0.1551523581525994,0.27780466703630585
747,3.5,6000,-1.5,0.17587307470973737,0.26163846613132535
748,4.0,6000,-1.5,0.16934032990825132,0.26633937604871133
749,4.5,6000,-1.5,0.16441150177953778,0.26821852386458317
750,5.0,6000,-1.5,0.15586257507510726,0.2712157638668631
751,3.5,6250,-1.5,0.170540863414418,0.26196015559896035
752,4.0,6250,-1.5,0.16703347085272136,0.26477708506019604
753,4.5,6250,-1.5,0.16393223109920088,0.2656687113282679
754,5.0,6250,-1.5,0.15679883599407793,0.26815427611984183
755,3.5,6500,-1.5,0.16242845086932003,0.26282695743965934
756,4.0,6500,-1.5,0.16119967743138267,0.26394866838938846
757,4.5,6500,-1.5,0.1603488713940484,0.26363752496965226
758,5.0,6500,-1.5,0.1563224443206328,0.26463159899928984
759,3.5,6750,-1.5,0.15489088095909156,0.2648548793515361
760,4.0,6750,-1.5,0.1558025196702204,0.26439607960505424
761,4.5,6750,-1.5,0.15632839679168892,0.2632335413960784
762,5.0,6750,-1.5,0.15530270842780713,0.2622766064606323
763,3.5,7000,-1.5,0.14138499198357285,0.26939053734043666
764,4.0,7000,-1.5,0.14451833696945637,0.2668458756794306
765,4.5,7000,-1.5,0.14774877953413715,0.26397327205606247
766,5.0,7000,-1.5,0.14883377109900875,0.2620209409514813
767,3.5,7250,-1.5,0.13162142758498352,0.27152836562864224
768,4.0,7250,-1.5,0.1359593196648024,0.2689694358692076
769,4.5,7250,-1.5,0.1403230235840075,0.26532740807236227
770,5.0,7250,-1.5,0.14297937980497588,0.2625961467867787
771,3.5,7500,-1.5,0.1434942966199486,0.24042563016770047
772,4.0,7500,-1.5,0.12350923631101304,0.27054033230679647
773,4.5,7500,-1.5,0.12763660301849533,0.2677075000809334
774,5.0,7500,-1.5,0.13209232653318673,0.2642901836121865
775,3.5,7750,-1.5,0.15722524740753774,0.24045188213747318
776,4.0,7750,-1.5,0.11360180877705427,0.26615355114421324
777,4.5,7750,-1.5,0.11989347401564603,0.26844834782725935
778,5.0,7750,-1.5,0.12403444263382608,0.2653793656053214
779,3.5,8000,-1.5,0.17287324010978514,0.22494562105729868
780,4.0,8000,-1.5,0.13697983270422023,0.2475666062624548
781,4.5,8000,-1.5,0.1096943833374379,0.2660520348007846
782,5.0,8000,-1.5,0.11258146706434002,0.2655765186637844
783,3.5,8250,-1.5,0.17120700831965796,0.21628629640310504
784,4.0,8250,-1.5,0.1535148647506915,0.23062796417984419
785,4.5,8250,-1.5,0.11511823815196752,0.2574979019352222
786,5.0,8250,-1.5,0.10443766691621888,0.26413754375747484
787,3.5,8500,-1.5,0.15563254040743887,0.2179311741692149
788,4.0,8500,-1.5,0.15975970072401888,0.20998090407326553
789,4.5,8500,-1.5,0.13893763124620007,0.22948876536420246
790,5.0,8500,-1.5,0.10643498280562938,0.2544650715211526
791,3.5,8750,-1.5,0.1472019207079025,0.2184190302750914
792,4.0,8750,-1.5,0.15085427153775816,0.209141120819726
793,4.5,8750,-1.5,0.15033108100258158,0.20939794498276273
794,5.0,8750,-1.5,0.11628235647009126,0.23997346183413143
795,3.5,9000,-1.5,0.1370002385240794,0.21730304925804655
796,4.0,9000,-1.5,0.13943204478248106,0.20886303582659962
797,4.5,9000,-1.5,0.14291525615021985,0.20135101680178663
798,5.0,9000,-1.5,0.1395684073167327,0.20693920452493159
799,3.5,9250,-1.5,0.1370002385240794,0.21730304925804655
800,4.0,9250,-1.5,0.13943204478248106,0.20886303582659962
801,4.5,9250,-1.5,0.14291525615021985,0.20135101680178663
802,5.0,9250,-1.5,0.1395684073167327,0.20693920452493159
803,3.5,9500,-1.5,0.1370002385240794,0.21730304925804655
804,4.0,9500,-1.5,0.13943204478248106,0.20886303582659962
805,4.5,9500,-1.5,0.14291525615021985,0.20135101680178663
806,5.0,9500,-1.5,0.1395684073167327,0.20693920452493159
807,3.5,9750,-1.5,0.1370002385240794,0.21730304925804655
808,4.0,9750,-1.5,0.13943204478248106,0.20886303582659962
809,4.5,9750,-1.5,0.14291525615021985,0.20135101680178663
810,5.0,9750,-1.5,0.1395684073167327,0.20693920452493159
811,3.5,10000,-1.5,0.1370002385240794,0.21730304925804655
812,4.0,10000,-1.5,0.13943204478248106,0.20886303582659962
813,4.5,10000,-1.5,0.14291525615021985,0.20135101680178663
814,5.0,10000,-1.5,0.1395684073167327,0.20693920452493159
815,3.5,3500,-1.0,0.1172991533174542,0.3470974361844141
816,4.0,3500,-1.0,0.09275467159866455,0.3458068807092942
817,4.5,3500,-1.0,0.087784371118477,0.3453492229361564
818,5.0,3500,-1.0,0.08522525327259378,0.3495256436602877
819,3.5,3750,-1.0,0.17461630722921964,0.3036643532757546
820,4.0,3750,-1.0,0.11574408693461606,0.32701646912057913
821,4.5,3750,-1.0,0.08027124856278717,0.3301453949099306
822,5.0,3750,-1.0,0.08203186876118179,0.3361823108835615
823,3.5,4000,-1.0,0.34862378799323834,0.19429795769802505
824,4.0,4000,-1.0,0.2263354290884346,0.2610234766877045
825,4.5,4000,-1.0,0.14375013916032095,0.30076752580566474
826,5.0,4000,-1.0,0.10395995080235099,0.31334304506068794
827,3.5,4250,-1.0,0.39104454734649086,0.16847002670561786
828,4.0,4250,-1.0,0.3281394309714045,0.2056634415501755
829,4.5,4250,-1.0,0.22583489341852372,0.2611948914023028
830,5.0,4250,-1.0,0.14803827071333045,0.2956456369585731
831,3.5,4500,-1.0,0.35018165868045154,0.1903873639305207
832,4.0,4500,-1.0,0.34817841545908323,0.19495771689867833
833,4.5,4500,-1.0,0.32345704376930473,0.21153986227595112
834,5.0,4500,-1.0,0.2568677289491494,0.2441224326016931
835,3.5,4750,-1.0,0.3145582663258353,0.21443971072049123
836,4.0,4750,-1.0,0.3148862394035679,0.21541815692643018
837,4.5,4750,-1.0,0.3105935511578474,0.22098830352636825
838,5.0,4750,-1.0,0.3288116513450224,0.20849051997683396
839,3.5,5000,-1.0,0.2586662060838343,0.24583273365500868
840,4.0,5000,-1.0,0.2617563166375044,0.24498247621341454
841,4.5,5000,-1.0,0.25938576329890156,0.2495943911338686
842,5.0,5000,-1.0,0.2546290526806835,0.2567200765149628
843,3.5,5250,-1.0,0.22810957163577025,0.2581918382331191
844,4.0,5250,-1.0,0.2303308896492078,0.25841940115570716
845,4.5,5250,-1.0,0.22934450147521107,0.2618840346214627
846,5.0,5250,-1.0,0.22450510183543765,0.2690435900480887
847,3.5,5500,-1.0,0.19878767692372257,0.26284185738919513
848,4.0,5500,-1.0,0.19883826685467967,0.26444790242298355
849,4.5,5500,-1.0,0.19650678450023926,0.26824096705680694
850,5.0,5500,-1.0,0.19064166869820115,0.2751021269536192
851,3.5,5750,-1.0,0.1882436944553577,0.26152036688282293
852,4.0,5750,-1.0,0.18632839463809406,0.2639938462115208
853,4.5,5750,-1.0,0.1841120980443457,0.2665040092448555
854,5.0,5750,-1.0,0.17805005362149842,0.27171258006836363
855,3.5,6000,-1.0,0.1782031534477225,0.26007900718432936
856,4.0,6000,-1.0,0.17560174523128413,0.26234024928063426
857,4.5,6000,-1.0,0.17459715504363602,0.2624510523270874
858,5.0,6000,-1.0,0.16720194445632097,0.266332055709726
859,3.5,6250,-1.0,0.17318857581717673,0.2596184815136896
860,4.0,6250,-1.0,0.1705722196775211,0.26172332166674955
861,4.5,6250,-1.0,0.16874672237819804,0.2618350328262148
862,5.0,6250,-1.0,0.16398235247131412,0.26359617196315294
863,3.5,6500,-1.0,0.1623033866795459,0.26231659729223533
864,4.0,6500,-1.0,0.16237522149693145,0.2622607354435553
865,4.5,6500,-1.0,0.16226161901373304,0.26126409224304054
866,5.0,6500,-1.0,0.15952149204753321,0.26135651947038835
867,3.5,6750,-1.0,0.1541794094196584,0.2646202414819722
868,4.0,6750,-1.0,0.15545981633608524,0.26365550895552253
869,4.5,6750,-1.0,0.15663926927897634,0.2619946493080141
870,5.0,6750,-1.0,0.15628347326869843,0.2604582438478632
871,3.5,7000,-1.0,0.13995948752982618,0.2697768361830101
